1 length=	195471971	Aligned= 12855426	Unaligned= 9262
10 length=	130694993	Aligned= 8668604	Unaligned= 6090
11 length=	122082543	Aligned= 8904281	Unaligned= 6818
12 length=	120129022	Aligned= 8538460	Unaligned= 5578
13 length=	120421639	Aligned= 8090068	Unaligned= 6325
14 length=	124902244	Aligned= 8115698	Unaligned= 5918
15 length=	104043685	Aligned= 6885103	Unaligned= 4490
16 length=	98207768	Aligned= 6250752	Unaligned= 6217
17 length=	94987271	Aligned= 6768010	Unaligned= 7920
18 length=	90702639	Aligned= 5888363	Unaligned= 4966
19 length=	61431566	Aligned= 4135294	Unaligned= 3225
2 length=	182113224	Aligned= 18599477	Unaligned= 11413
3 length=	160039680	Aligned= 9988097	Unaligned= 7636
4 length=	156508116	Aligned= 10628311	Unaligned= 8682
5 length=	151834684	Aligned= 10569337	Unaligned= 7643
6 length=	149736546	Aligned= 9918247	Unaligned= 7493
7 length=	145441459	Aligned= 9832121	Unaligned= 7017
8 length=	129401213	Aligned= 8801955	Unaligned= 6719
9 length=	124595110	Aligned= 13646417	Unaligned= 8307
MT length=	16299	Aligned= 16462	Unaligned= 12
X length=	171031299	Aligned= 9685273	Unaligned= 6100
Y length=	91744698	Aligned= 103452	Unaligned= 402
JH584299.1 length=	953012	Aligned= 28232	Unaligned= 17
GL456233.1 length=	336933	Aligned= 17695	Unaligned= 25
JH584301.1 length=	259875	Aligned= 94	Unaligned= 0
GL456211.1 length=	241735	Aligned= 40409	Unaligned= 18
GL456350.1 length=	227966	Aligned= 13528	Unaligned= 6
JH584293.1 length=	207968	Aligned= 12013	Unaligned= 10
GL456221.1 length=	206961	Aligned= 36393	Unaligned= 14
JH584297.1 length=	205776	Aligned= 6042	Unaligned= 4
JH584296.1 length=	199368	Aligned= 4572	Unaligned= 3
GL456354.1 length=	195993	Aligned= 5231	Unaligned= 2
JH584294.1 length=	191905	Aligned= 10300	Unaligned= 8
JH584298.1 length=	184189	Aligned= 5768	Unaligned= 3
JH584300.1 length=	182347	Aligned= 56	Unaligned= 1
GL456219.1 length=	175968	Aligned= 5608	Unaligned= 3
GL456210.1 length=	169725	Aligned= 22976	Unaligned= 10
JH584303.1 length=	158099	Aligned= 141	Unaligned= 0
JH584302.1 length=	155838	Aligned= 24	Unaligned= 0
GL456212.1 length=	153618	Aligned= 35748	Unaligned= 9
JH584304.1 length=	114452	Aligned= 1181221	Unaligned= 824
GL456379.1 length=	72385	Aligned= 3914	Unaligned= 2
GL456216.1 length=	66673	Aligned= 6816	Unaligned= 89
GL456393.1 length=	55711	Aligned= 25535	Unaligned= 550
GL456366.1 length=	47073	Aligned= 2752	Unaligned= 4
GL456367.1 length=	42057	Aligned= 5919	Unaligned= 14
GL456239.1 length=	40056	Aligned= 10028	Unaligned= 121
GL456213.1 length=	39340	Aligned= 1563	Unaligned= 3
GL456383.1 length=	38659	Aligned= 11500	Unaligned= 62
GL456385.1 length=	35240	Aligned= 1951	Unaligned= 2
GL456360.1 length=	31704	Aligned= 2069	Unaligned= 2
GL456378.1 length=	31602	Aligned= 5942	Unaligned= 3
GL456389.1 length=	28772	Aligned= 7676	Unaligned= 53
GL456372.1 length=	28664	Aligned= 1623	Unaligned= 2
GL456370.1 length=	26764	Aligned= 9281	Unaligned= 89
GL456381.1 length=	25871	Aligned= 8270	Unaligned= 130
GL456387.1 length=	24685	Aligned= 10670	Unaligned= 101
GL456390.1 length=	24668	Aligned= 13626	Unaligned= 79
GL456394.1 length=	24323	Aligned= 5122	Unaligned= 68
GL456392.1 length=	23629	Aligned= 15495	Unaligned= 75
GL456382.1 length=	23158	Aligned= 1268	Unaligned= 0
GL456359.1 length=	22974	Aligned= 402	Unaligned= 0
GL456396.1 length=	21240	Aligned= 11384	Unaligned= 65
GL456368.1 length=	20208	Aligned= 3929	Unaligned= 4
JH584292.1 length=	14945	Aligned= 1147	Unaligned= 0
JH584295.1 length=	1976	Aligned= 177	Unaligned= 14
NoCoordinateCount= 145656
