1 length=	195471971	Aligned= 6739932	Unaligned= 5589
10 length=	130694993	Aligned= 4597623	Unaligned= 3675
11 length=	122082543	Aligned= 4883690	Unaligned= 3977
12 length=	120129022	Aligned= 4572032	Unaligned= 3380
13 length=	120421639	Aligned= 4230836	Unaligned= 3828
14 length=	124902244	Aligned= 4266724	Unaligned= 3521
15 length=	104043685	Aligned= 3680043	Unaligned= 2655
16 length=	98207768	Aligned= 3255539	Unaligned= 3645
17 length=	94987271	Aligned= 3700170	Unaligned= 4776
18 length=	90702639	Aligned= 3083299	Unaligned= 2827
19 length=	61431566	Aligned= 2219738	Unaligned= 1822
2 length=	182113224	Aligned= 10740297	Unaligned= 6784
3 length=	160039680	Aligned= 5181662	Unaligned= 4279
4 length=	156508116	Aligned= 5731395	Unaligned= 5072
5 length=	151834684	Aligned= 5720931	Unaligned= 4689
6 length=	149736546	Aligned= 5304691	Unaligned= 4409
7 length=	145441459	Aligned= 5370734	Unaligned= 4161
8 length=	129401213	Aligned= 4712659	Unaligned= 3952
9 length=	124595110	Aligned= 7961670	Unaligned= 5213
MT length=	16299	Aligned= 11216	Unaligned= 13
X length=	171031299	Aligned= 5085892	Unaligned= 3676
Y length=	91744698	Aligned= 85145	Unaligned= 277
JH584299.1 length=	953012	Aligned= 14608	Unaligned= 11
GL456233.1 length=	336933	Aligned= 9251	Unaligned= 19
JH584301.1 length=	259875	Aligned= 89	Unaligned= 0
GL456211.1 length=	241735	Aligned= 21491	Unaligned= 15
GL456350.1 length=	227966	Aligned= 6667	Unaligned= 3
JH584293.1 length=	207968	Aligned= 6311	Unaligned= 3
GL456221.1 length=	206961	Aligned= 19328	Unaligned= 6
JH584297.1 length=	205776	Aligned= 3256	Unaligned= 3
JH584296.1 length=	199368	Aligned= 2447	Unaligned= 0
GL456354.1 length=	195993	Aligned= 2860	Unaligned= 2
JH584294.1 length=	191905	Aligned= 5443	Unaligned= 5
JH584298.1 length=	184189	Aligned= 2901	Unaligned= 4
JH584300.1 length=	182347	Aligned= 48	Unaligned= 0
GL456219.1 length=	175968	Aligned= 2818	Unaligned= 1
GL456210.1 length=	169725	Aligned= 12286	Unaligned= 5
JH584303.1 length=	158099	Aligned= 103	Unaligned= 1
JH584302.1 length=	155838	Aligned= 22	Unaligned= 1
GL456212.1 length=	153618	Aligned= 19000	Unaligned= 6
JH584304.1 length=	114452	Aligned= 769584	Unaligned= 600
GL456379.1 length=	72385	Aligned= 2062	Unaligned= 0
GL456216.1 length=	66673	Aligned= 4514	Unaligned= 65
GL456393.1 length=	55711	Aligned= 14386	Unaligned= 309
GL456366.1 length=	47073	Aligned= 1605	Unaligned= 0
GL456367.1 length=	42057	Aligned= 3732	Unaligned= 6
GL456239.1 length=	40056	Aligned= 5112	Unaligned= 59
GL456213.1 length=	39340	Aligned= 914	Unaligned= 0
GL456383.1 length=	38659	Aligned= 7686	Unaligned= 47
GL456385.1 length=	35240	Aligned= 1070	Unaligned= 1
GL456360.1 length=	31704	Aligned= 977	Unaligned= 1
GL456378.1 length=	31602	Aligned= 3847	Unaligned= 4
GL456389.1 length=	28772	Aligned= 5186	Unaligned= 23
GL456372.1 length=	28664	Aligned= 1187	Unaligned= 2
GL456370.1 length=	26764	Aligned= 6332	Unaligned= 63
GL456381.1 length=	25871	Aligned= 4422	Unaligned= 66
GL456387.1 length=	24685	Aligned= 5650	Unaligned= 48
GL456390.1 length=	24668	Aligned= 8952	Unaligned= 54
GL456394.1 length=	24323	Aligned= 2752	Unaligned= 33
GL456392.1 length=	23629	Aligned= 10412	Unaligned= 58
GL456382.1 length=	23158	Aligned= 626	Unaligned= 1
GL456359.1 length=	22974	Aligned= 162	Unaligned= 0
GL456396.1 length=	21240	Aligned= 7494	Unaligned= 31
GL456368.1 length=	20208	Aligned= 1660	Unaligned= 0
JH584292.1 length=	14945	Aligned= 419	Unaligned= 1
JH584295.1 length=	1976	Aligned= 126	Unaligned= 16
NoCoordinateCount= 79560
