1 length=	195471971	Aligned= 10514976	Unaligned= 9191
10 length=	130694993	Aligned= 7126998	Unaligned= 5913
11 length=	122082543	Aligned= 6983199	Unaligned= 6150
12 length=	120129022	Aligned= 6945998	Unaligned= 5560
13 length=	120421639	Aligned= 6554849	Unaligned= 5990
14 length=	124902244	Aligned= 6920291	Unaligned= 5395
15 length=	104043685	Aligned= 5550020	Unaligned= 3917
16 length=	98207768	Aligned= 5110578	Unaligned= 5959
17 length=	94987271	Aligned= 5393759	Unaligned= 7094
18 length=	90702639	Aligned= 4807509	Unaligned= 4673
19 length=	61431566	Aligned= 3275883	Unaligned= 2672
2 length=	182113224	Aligned= 17456526	Unaligned= 10724
3 length=	160039680	Aligned= 8264282	Unaligned= 6765
4 length=	156508116	Aligned= 8561509	Unaligned= 7166
5 length=	151834684	Aligned= 8402998	Unaligned= 7047
6 length=	149736546	Aligned= 8266953	Unaligned= 6534
7 length=	145441459	Aligned= 7941634	Unaligned= 6010
8 length=	129401213	Aligned= 7075257	Unaligned= 5910
9 length=	124595110	Aligned= 12975636	Unaligned= 7704
MT length=	16299	Aligned= 16074	Unaligned= 7
X length=	171031299	Aligned= 8333541	Unaligned= 5583
Y length=	91744698	Aligned= 168163	Unaligned= 462
JH584299.1 length=	953012	Aligned= 34858	Unaligned= 17
GL456233.1 length=	336933	Aligned= 15260	Unaligned= 19
JH584301.1 length=	259875	Aligned= 92	Unaligned= 0
GL456211.1 length=	241735	Aligned= 20498	Unaligned= 10
GL456350.1 length=	227966	Aligned= 19486	Unaligned= 2
JH584293.1 length=	207968	Aligned= 17580	Unaligned= 5
GL456221.1 length=	206961	Aligned= 18226	Unaligned= 9
JH584297.1 length=	205776	Aligned= 6542	Unaligned= 2
JH584296.1 length=	199368	Aligned= 4933	Unaligned= 2
GL456354.1 length=	195993	Aligned= 6629	Unaligned= 4
JH584294.1 length=	191905	Aligned= 11707	Unaligned= 7
JH584298.1 length=	184189	Aligned= 6983	Unaligned= 0
JH584300.1 length=	182347	Aligned= 108	Unaligned= 0
GL456219.1 length=	175968	Aligned= 4862	Unaligned= 2
GL456210.1 length=	169725	Aligned= 14142	Unaligned= 6
JH584303.1 length=	158099	Aligned= 144	Unaligned= 0
JH584302.1 length=	155838	Aligned= 18	Unaligned= 0
GL456212.1 length=	153618	Aligned= 18638	Unaligned= 8
JH584304.1 length=	114452	Aligned= 1324363	Unaligned= 953
GL456379.1 length=	72385	Aligned= 3323	Unaligned= 2
GL456216.1 length=	66673	Aligned= 8122	Unaligned= 144
GL456393.1 length=	55711	Aligned= 21490	Unaligned= 280
GL456366.1 length=	47073	Aligned= 2253	Unaligned= 0
GL456367.1 length=	42057	Aligned= 6217	Unaligned= 10
GL456239.1 length=	40056	Aligned= 4856	Unaligned= 60
GL456213.1 length=	39340	Aligned= 1209	Unaligned= 0
GL456383.1 length=	38659	Aligned= 19241	Unaligned= 104
GL456385.1 length=	35240	Aligned= 1796	Unaligned= 1
GL456360.1 length=	31704	Aligned= 1533	Unaligned= 4
GL456378.1 length=	31602	Aligned= 3812	Unaligned= 4
GL456389.1 length=	28772	Aligned= 11240	Unaligned= 76
GL456372.1 length=	28664	Aligned= 2465	Unaligned= 4
GL456370.1 length=	26764	Aligned= 9448	Unaligned= 106
GL456381.1 length=	25871	Aligned= 5482	Unaligned= 67
GL456387.1 length=	24685	Aligned= 7166	Unaligned= 44
GL456390.1 length=	24668	Aligned= 23420	Unaligned= 159
GL456394.1 length=	24323	Aligned= 3313	Unaligned= 30
GL456392.1 length=	23629	Aligned= 22557	Unaligned= 94
GL456382.1 length=	23158	Aligned= 1000	Unaligned= 0
GL456359.1 length=	22974	Aligned= 1371	Unaligned= 0
GL456396.1 length=	21240	Aligned= 19081	Unaligned= 115
GL456368.1 length=	20208	Aligned= 2501	Unaligned= 0
JH584292.1 length=	14945	Aligned= 1307	Unaligned= 0
JH584295.1 length=	1976	Aligned= 201	Unaligned= 34
NoCoordinateCount= 137774
