1 length=	195471971	Aligned= 11955941	Unaligned= 9892
10 length=	130694993	Aligned= 8008657	Unaligned= 5753
11 length=	122082543	Aligned= 8165323	Unaligned= 7164
12 length=	120129022	Aligned= 7878146	Unaligned= 5701
13 length=	120421639	Aligned= 7570223	Unaligned= 6421
14 length=	124902244	Aligned= 7546188	Unaligned= 5187
15 length=	104043685	Aligned= 6386471	Unaligned= 4100
16 length=	98207768	Aligned= 5821029	Unaligned= 7565
17 length=	94987271	Aligned= 6205226	Unaligned= 9429
18 length=	90702639	Aligned= 5499221	Unaligned= 5435
19 length=	61431566	Aligned= 3834150	Unaligned= 3037
2 length=	182113224	Aligned= 18228749	Unaligned= 10900
3 length=	160039680	Aligned= 9343199	Unaligned= 7518
4 length=	156508116	Aligned= 9599390	Unaligned= 7777
5 length=	151834684	Aligned= 9696503	Unaligned= 7463
6 length=	149736546	Aligned= 9275803	Unaligned= 6315
7 length=	145441459	Aligned= 9160778	Unaligned= 6661
8 length=	129401213	Aligned= 8128975	Unaligned= 5853
9 length=	124595110	Aligned= 12940064	Unaligned= 7492
MT length=	16299	Aligned= 18256	Unaligned= 6
X length=	171031299	Aligned= 9064004	Unaligned= 5548
Y length=	91744698	Aligned= 109314	Unaligned= 436
JH584299.1 length=	953012	Aligned= 26603	Unaligned= 18
GL456233.1 length=	336933	Aligned= 16299	Unaligned= 28
JH584301.1 length=	259875	Aligned= 84	Unaligned= 0
GL456211.1 length=	241735	Aligned= 37540	Unaligned= 9
GL456350.1 length=	227966	Aligned= 15735	Unaligned= 6
JH584293.1 length=	207968	Aligned= 14140	Unaligned= 10
GL456221.1 length=	206961	Aligned= 34355	Unaligned= 8
JH584297.1 length=	205776	Aligned= 5831	Unaligned= 3
JH584296.1 length=	199368	Aligned= 4168	Unaligned= 6
GL456354.1 length=	195993	Aligned= 4879	Unaligned= 1
JH584294.1 length=	191905	Aligned= 11251	Unaligned= 2
JH584298.1 length=	184189	Aligned= 5366	Unaligned= 1
JH584300.1 length=	182347	Aligned= 55	Unaligned= 3
GL456219.1 length=	175968	Aligned= 5148	Unaligned= 3
GL456210.1 length=	169725	Aligned= 22493	Unaligned= 5
JH584303.1 length=	158099	Aligned= 163	Unaligned= 1
JH584302.1 length=	155838	Aligned= 14	Unaligned= 2
GL456212.1 length=	153618	Aligned= 33733	Unaligned= 13
JH584304.1 length=	114452	Aligned= 1143672	Unaligned= 686
GL456379.1 length=	72385	Aligned= 3530	Unaligned= 2
GL456216.1 length=	66673	Aligned= 9013	Unaligned= 175
GL456393.1 length=	55711	Aligned= 30488	Unaligned= 743
GL456366.1 length=	47073	Aligned= 2537	Unaligned= 3
GL456367.1 length=	42057	Aligned= 5722	Unaligned= 14
GL456239.1 length=	40056	Aligned= 18334	Unaligned= 187
GL456213.1 length=	39340	Aligned= 1375	Unaligned= 0
GL456383.1 length=	38659	Aligned= 10113	Unaligned= 48
GL456385.1 length=	35240	Aligned= 1834	Unaligned= 2
GL456360.1 length=	31704	Aligned= 1713	Unaligned= 3
GL456378.1 length=	31602	Aligned= 2018	Unaligned= 1
GL456389.1 length=	28772	Aligned= 7252	Unaligned= 53
GL456372.1 length=	28664	Aligned= 2076	Unaligned= 1
GL456370.1 length=	26764	Aligned= 10307	Unaligned= 96
GL456381.1 length=	25871	Aligned= 9554	Unaligned= 188
GL456387.1 length=	24685	Aligned= 12201	Unaligned= 133
GL456390.1 length=	24668	Aligned= 12106	Unaligned= 86
GL456394.1 length=	24323	Aligned= 6120	Unaligned= 110
GL456392.1 length=	23629	Aligned= 15100	Unaligned= 69
GL456382.1 length=	23158	Aligned= 1042	Unaligned= 0
GL456359.1 length=	22974	Aligned= 1535	Unaligned= 0
GL456396.1 length=	21240	Aligned= 10473	Unaligned= 56
GL456368.1 length=	20208	Aligned= 1123	Unaligned= 2
JH584292.1 length=	14945	Aligned= 1314	Unaligned= 1
JH584295.1 length=	1976	Aligned= 154	Unaligned= 16
NoCoordinateCount= 146940
