1 length=	195471971	Aligned= 10181700	Unaligned= 8250
10 length=	130694993	Aligned= 6826783	Unaligned= 4798
11 length=	122082543	Aligned= 6908880	Unaligned= 6002
12 length=	120129022	Aligned= 6558794	Unaligned= 5413
13 length=	120421639	Aligned= 6348100	Unaligned= 5258
14 length=	124902244	Aligned= 6452027	Unaligned= 4698
15 length=	104043685	Aligned= 5424098	Unaligned= 3760
16 length=	98207768	Aligned= 4951662	Unaligned= 5406
17 length=	94987271	Aligned= 5186875	Unaligned= 7183
18 length=	90702639	Aligned= 4651031	Unaligned= 4436
19 length=	61431566	Aligned= 3210784	Unaligned= 2649
2 length=	182113224	Aligned= 13391340	Unaligned= 8481
3 length=	160039680	Aligned= 7970115	Unaligned= 5935
4 length=	156508116	Aligned= 8352753	Unaligned= 6813
5 length=	151834684	Aligned= 8183225	Unaligned= 6544
6 length=	149736546	Aligned= 7834936	Unaligned= 6317
7 length=	145441459	Aligned= 7741520	Unaligned= 5573
8 length=	129401213	Aligned= 6931496	Unaligned= 5903
9 length=	124595110	Aligned= 9574038	Unaligned= 6591
MT length=	16299	Aligned= 19190	Unaligned= 10
X length=	171031299	Aligned= 7796133	Unaligned= 5080
Y length=	91744698	Aligned= 97349	Unaligned= 372
JH584299.1 length=	953012	Aligned= 15414	Unaligned= 8
GL456233.1 length=	336933	Aligned= 13614	Unaligned= 19
JH584301.1 length=	259875	Aligned= 66	Unaligned= 2
GL456211.1 length=	241735	Aligned= 31112	Unaligned= 19
GL456350.1 length=	227966	Aligned= 13487	Unaligned= 7
JH584293.1 length=	207968	Aligned= 12046	Unaligned= 6
GL456221.1 length=	206961	Aligned= 29026	Unaligned= 19
JH584297.1 length=	205776	Aligned= 2961	Unaligned= 0
JH584296.1 length=	199368	Aligned= 1331	Unaligned= 1
GL456354.1 length=	195993	Aligned= 2685	Unaligned= 0
JH584294.1 length=	191905	Aligned= 10112	Unaligned= 4
JH584298.1 length=	184189	Aligned= 4040	Unaligned= 1
JH584300.1 length=	182347	Aligned= 54	Unaligned= 0
GL456219.1 length=	175968	Aligned= 4453	Unaligned= 5
GL456210.1 length=	169725	Aligned= 18395	Unaligned= 6
JH584303.1 length=	158099	Aligned= 126	Unaligned= 0
JH584302.1 length=	155838	Aligned= 14	Unaligned= 0
GL456212.1 length=	153618	Aligned= 27879	Unaligned= 10
JH584304.1 length=	114452	Aligned= 712484	Unaligned= 465
GL456379.1 length=	72385	Aligned= 3185	Unaligned= 2
GL456216.1 length=	66673	Aligned= 4678	Unaligned= 67
GL456393.1 length=	55711	Aligned= 14514	Unaligned= 283
GL456366.1 length=	47073	Aligned= 2233	Unaligned= 1
GL456367.1 length=	42057	Aligned= 4705	Unaligned= 9
GL456239.1 length=	40056	Aligned= 3245	Unaligned= 53
GL456213.1 length=	39340	Aligned= 1201	Unaligned= 1
GL456383.1 length=	38659	Aligned= 7416	Unaligned= 58
GL456385.1 length=	35240	Aligned= 1773	Unaligned= 2
GL456360.1 length=	31704	Aligned= 1568	Unaligned= 1
GL456378.1 length=	31602	Aligned= 5058	Unaligned= 1
GL456389.1 length=	28772	Aligned= 4945	Unaligned= 33
GL456372.1 length=	28664	Aligned= 1810	Unaligned= 0
GL456370.1 length=	26764	Aligned= 4547	Unaligned= 49
GL456381.1 length=	25871	Aligned= 5549	Unaligned= 76
GL456387.1 length=	24685	Aligned= 7152	Unaligned= 49
GL456390.1 length=	24668	Aligned= 9016	Unaligned= 71
GL456394.1 length=	24323	Aligned= 3451	Unaligned= 37
GL456392.1 length=	23629	Aligned= 9375	Unaligned= 49
GL456382.1 length=	23158	Aligned= 903	Unaligned= 0
GL456359.1 length=	22974	Aligned= 1319	Unaligned= 0
GL456396.1 length=	21240	Aligned= 7585	Unaligned= 56
GL456368.1 length=	20208	Aligned= 3181	Unaligned= 1
JH584292.1 length=	14945	Aligned= 1212	Unaligned= 3
JH584295.1 length=	1976	Aligned= 125	Unaligned= 19
NoCoordinateCount= 119588
