1 length=	195471971	Aligned= 8763421	Unaligned= 8327
10 length=	130694993	Aligned= 6034317	Unaligned= 4671
11 length=	122082543	Aligned= 6656083	Unaligned= 6414
12 length=	120129022	Aligned= 6021914	Unaligned= 4845
13 length=	120421639	Aligned= 5588446	Unaligned= 5478
14 length=	124902244	Aligned= 5543882	Unaligned= 4341
15 length=	104043685	Aligned= 4907080	Unaligned= 3482
16 length=	98207768	Aligned= 4243745	Unaligned= 6221
17 length=	94987271	Aligned= 4981370	Unaligned= 8451
18 length=	90702639	Aligned= 4056838	Unaligned= 4435
19 length=	61431566	Aligned= 2972756	Unaligned= 2695
2 length=	182113224	Aligned= 16181830	Unaligned= 9505
3 length=	160039680	Aligned= 6708683	Unaligned= 5994
4 length=	156508116	Aligned= 7698377	Unaligned= 6691
5 length=	151834684	Aligned= 7641011	Unaligned= 6249
6 length=	149736546	Aligned= 6983719	Unaligned= 5440
7 length=	145441459	Aligned= 7182443	Unaligned= 5456
8 length=	129401213	Aligned= 6278285	Unaligned= 4970
9 length=	124595110	Aligned= 11655549	Unaligned= 6783
MT length=	16299	Aligned= 7136	Unaligned= 10
X length=	171031299	Aligned= 6415950	Unaligned= 4518
Y length=	91744698	Aligned= 159807	Unaligned= 465
JH584299.1 length=	953012	Aligned= 17536	Unaligned= 11
GL456233.1 length=	336933	Aligned= 11584	Unaligned= 19
JH584301.1 length=	259875	Aligned= 90	Unaligned= 0
GL456211.1 length=	241735	Aligned= 28476	Unaligned= 14
GL456350.1 length=	227966	Aligned= 14828	Unaligned= 1
JH584293.1 length=	207968	Aligned= 13705	Unaligned= 11
GL456221.1 length=	206961	Aligned= 25729	Unaligned= 18
JH584297.1 length=	205776	Aligned= 4014	Unaligned= 0
JH584296.1 length=	199368	Aligned= 2979	Unaligned= 0
GL456354.1 length=	195993	Aligned= 3718	Unaligned= 3
JH584294.1 length=	191905	Aligned= 10541	Unaligned= 7
JH584298.1 length=	184189	Aligned= 3688	Unaligned= 2
JH584300.1 length=	182347	Aligned= 51	Unaligned= 0
GL456219.1 length=	175968	Aligned= 3686	Unaligned= 2
GL456210.1 length=	169725	Aligned= 16021	Unaligned= 7
JH584303.1 length=	158099	Aligned= 163	Unaligned= 0
JH584302.1 length=	155838	Aligned= 19	Unaligned= 0
GL456212.1 length=	153618	Aligned= 25045	Unaligned= 11
JH584304.1 length=	114452	Aligned= 1199154	Unaligned= 786
GL456379.1 length=	72385	Aligned= 2810	Unaligned= 3
GL456216.1 length=	66673	Aligned= 9800	Unaligned= 197
GL456393.1 length=	55711	Aligned= 17919	Unaligned= 353
GL456366.1 length=	47073	Aligned= 2064	Unaligned= 6
GL456367.1 length=	42057	Aligned= 3766	Unaligned= 7
GL456239.1 length=	40056	Aligned= 5893	Unaligned= 81
GL456213.1 length=	39340	Aligned= 1387	Unaligned= 3
GL456383.1 length=	38659	Aligned= 9350	Unaligned= 46
GL456385.1 length=	35240	Aligned= 1435	Unaligned= 1
GL456360.1 length=	31704	Aligned= 1211	Unaligned= 1
GL456378.1 length=	31602	Aligned= 5445	Unaligned= 3
GL456389.1 length=	28772	Aligned= 7481	Unaligned= 58
GL456372.1 length=	28664	Aligned= 1586	Unaligned= 0
GL456370.1 length=	26764	Aligned= 9657	Unaligned= 117
GL456381.1 length=	25871	Aligned= 6492	Unaligned= 84
GL456387.1 length=	24685	Aligned= 8546	Unaligned= 55
GL456390.1 length=	24668	Aligned= 10663	Unaligned= 75
GL456394.1 length=	24323	Aligned= 3856	Unaligned= 50
GL456392.1 length=	23629	Aligned= 14238	Unaligned= 42
GL456382.1 length=	23158	Aligned= 726	Unaligned= 0
GL456359.1 length=	22974	Aligned= 1117	Unaligned= 0
GL456396.1 length=	21240	Aligned= 8781	Unaligned= 33
GL456368.1 length=	20208	Aligned= 2032	Unaligned= 1
JH584292.1 length=	14945	Aligned= 683	Unaligned= 0
JH584295.1 length=	1976	Aligned= 217	Unaligned= 22
NoCoordinateCount= 115930
