1 length=	195471971	Aligned= 13946074	Unaligned= 10950
10 length=	130694993	Aligned= 9731665	Unaligned= 6292
11 length=	122082543	Aligned= 10707846	Unaligned= 8263
12 length=	120129022	Aligned= 9474529	Unaligned= 6188
13 length=	120421639	Aligned= 8868559	Unaligned= 7344
14 length=	124902244	Aligned= 8962341	Unaligned= 5802
15 length=	104043685	Aligned= 7769837	Unaligned= 4744
16 length=	98207768	Aligned= 6685475	Unaligned= 7497
17 length=	94987271	Aligned= 7892272	Unaligned= 9409
18 length=	90702639	Aligned= 6420322	Unaligned= 5556
19 length=	61431566	Aligned= 4703903	Unaligned= 3451
2 length=	182113224	Aligned= 25630339	Unaligned= 13051
3 length=	160039680	Aligned= 10716450	Unaligned= 7585
4 length=	156508116	Aligned= 12423075	Unaligned= 9284
5 length=	151834684	Aligned= 12194013	Unaligned= 8670
6 length=	149736546	Aligned= 11067332	Unaligned= 7703
7 length=	145441459	Aligned= 11703876	Unaligned= 7629
8 length=	129401213	Aligned= 10084305	Unaligned= 7201
9 length=	124595110	Aligned= 18842524	Unaligned= 9577
MT length=	16299	Aligned= 5806	Unaligned= 7
X length=	171031299	Aligned= 10456183	Unaligned= 6395
Y length=	91744698	Aligned= 295524	Unaligned= 684
JH584299.1 length=	953012	Aligned= 19125	Unaligned= 9
GL456233.1 length=	336933	Aligned= 19955	Unaligned= 32
JH584301.1 length=	259875	Aligned= 145	Unaligned= 3
GL456211.1 length=	241735	Aligned= 11610	Unaligned= 8
GL456350.1 length=	227966	Aligned= 20206	Unaligned= 7
JH584293.1 length=	207968	Aligned= 18567	Unaligned= 7
GL456221.1 length=	206961	Aligned= 9377	Unaligned= 8
JH584297.1 length=	205776	Aligned= 3982	Unaligned= 0
JH584296.1 length=	199368	Aligned= 2398	Unaligned= 1
GL456354.1 length=	195993	Aligned= 3752	Unaligned= 2
JH584294.1 length=	191905	Aligned= 15140	Unaligned= 6
JH584298.1 length=	184189	Aligned= 5736	Unaligned= 2
JH584300.1 length=	182347	Aligned= 91	Unaligned= 1
GL456219.1 length=	175968	Aligned= 6463	Unaligned= 3
GL456210.1 length=	169725	Aligned= 11115	Unaligned= 2
JH584303.1 length=	158099	Aligned= 320	Unaligned= 0
JH584302.1 length=	155838	Aligned= 37	Unaligned= 0
GL456212.1 length=	153618	Aligned= 10250	Unaligned= 6
JH584304.1 length=	114452	Aligned= 1986385	Unaligned= 1105
GL456379.1 length=	72385	Aligned= 4651	Unaligned= 6
GL456216.1 length=	66673	Aligned= 10297	Unaligned= 87
GL456393.1 length=	55711	Aligned= 23365	Unaligned= 350
GL456366.1 length=	47073	Aligned= 3471	Unaligned= 6
GL456367.1 length=	42057	Aligned= 7131	Unaligned= 10
GL456239.1 length=	40056	Aligned= 11372	Unaligned= 72
GL456213.1 length=	39340	Aligned= 2127	Unaligned= 3
GL456383.1 length=	38659	Aligned= 19648	Unaligned= 107
GL456385.1 length=	35240	Aligned= 2476	Unaligned= 1
GL456360.1 length=	31704	Aligned= 2416	Unaligned= 0
GL456378.1 length=	31602	Aligned= 10660	Unaligned= 6
GL456389.1 length=	28772	Aligned= 13853	Unaligned= 79
GL456372.1 length=	28664	Aligned= 3437	Unaligned= 2
GL456370.1 length=	26764	Aligned= 6895	Unaligned= 74
GL456381.1 length=	25871	Aligned= 4552	Unaligned= 79
GL456387.1 length=	24685	Aligned= 6392	Unaligned= 69
GL456390.1 length=	24668	Aligned= 23605	Unaligned= 141
GL456394.1 length=	24323	Aligned= 3800	Unaligned= 47
GL456392.1 length=	23629	Aligned= 27530	Unaligned= 121
GL456382.1 length=	23158	Aligned= 1647	Unaligned= 1
GL456359.1 length=	22974	Aligned= 2563	Unaligned= 2
GL456396.1 length=	21240	Aligned= 18814	Unaligned= 72
GL456368.1 length=	20208	Aligned= 3045	Unaligned= 1
JH584292.1 length=	14945	Aligned= 1539	Unaligned= 0
JH584295.1 length=	1976	Aligned= 181	Unaligned= 11
NoCoordinateCount= 175042
