1 length=	195471971	Aligned= 10283107	Unaligned= 8470
10 length=	130694993	Aligned= 7036070	Unaligned= 5069
11 length=	122082543	Aligned= 7631888	Unaligned= 6604
12 length=	120129022	Aligned= 6867850	Unaligned= 4647
13 length=	120421639	Aligned= 6535359	Unaligned= 5668
14 length=	124902244	Aligned= 6458985	Unaligned= 4379
15 length=	104043685	Aligned= 5673865	Unaligned= 3429
16 length=	98207768	Aligned= 4995099	Unaligned= 6543
17 length=	94987271	Aligned= 5710726	Unaligned= 8455
18 length=	90702639	Aligned= 4755474	Unaligned= 4652
19 length=	61431566	Aligned= 3461844	Unaligned= 2716
2 length=	182113224	Aligned= 16699909	Unaligned= 9842
3 length=	160039680	Aligned= 7912575	Unaligned= 6113
4 length=	156508116	Aligned= 8682704	Unaligned= 7005
5 length=	151834684	Aligned= 8806561	Unaligned= 6747
6 length=	149736546	Aligned= 8183554	Unaligned= 5620
7 length=	145441459	Aligned= 8345731	Unaligned= 5681
8 length=	129401213	Aligned= 7268882	Unaligned= 5025
9 length=	124595110	Aligned= 12007023	Unaligned= 6720
MT length=	16299	Aligned= 8469	Unaligned= 9
X length=	171031299	Aligned= 7574588	Unaligned= 4905
Y length=	91744698	Aligned= 146884	Unaligned= 441
JH584299.1 length=	953012	Aligned= 21205	Unaligned= 16
GL456233.1 length=	336933	Aligned= 13732	Unaligned= 23
JH584301.1 length=	259875	Aligned= 97	Unaligned= 0
GL456211.1 length=	241735	Aligned= 33410	Unaligned= 12
GL456350.1 length=	227966	Aligned= 14123	Unaligned= 4
JH584293.1 length=	207968	Aligned= 13092	Unaligned= 4
GL456221.1 length=	206961	Aligned= 30403	Unaligned= 10
JH584297.1 length=	205776	Aligned= 4743	Unaligned= 1
JH584296.1 length=	199368	Aligned= 3610	Unaligned= 1
GL456354.1 length=	195993	Aligned= 4155	Unaligned= 1
JH584294.1 length=	191905	Aligned= 10214	Unaligned= 6
JH584298.1 length=	184189	Aligned= 4105	Unaligned= 2
JH584300.1 length=	182347	Aligned= 56	Unaligned= 2
GL456219.1 length=	175968	Aligned= 4255	Unaligned= 2
GL456210.1 length=	169725	Aligned= 18742	Unaligned= 7
JH584303.1 length=	158099	Aligned= 169	Unaligned= 0
JH584302.1 length=	155838	Aligned= 28	Unaligned= 0
GL456212.1 length=	153618	Aligned= 29639	Unaligned= 13
JH584304.1 length=	114452	Aligned= 1153263	Unaligned= 670
GL456379.1 length=	72385	Aligned= 3181	Unaligned= 3
GL456216.1 length=	66673	Aligned= 11404	Unaligned= 230
GL456393.1 length=	55711	Aligned= 24125	Unaligned= 482
GL456366.1 length=	47073	Aligned= 2209	Unaligned= 2
GL456367.1 length=	42057	Aligned= 4617	Unaligned= 12
GL456239.1 length=	40056	Aligned= 10570	Unaligned= 105
GL456213.1 length=	39340	Aligned= 1416	Unaligned= 1
GL456383.1 length=	38659	Aligned= 11773	Unaligned= 52
GL456385.1 length=	35240	Aligned= 1679	Unaligned= 2
GL456360.1 length=	31704	Aligned= 1441	Unaligned= 1
GL456378.1 length=	31602	Aligned= 1998	Unaligned= 1
GL456389.1 length=	28772	Aligned= 8039	Unaligned= 45
GL456372.1 length=	28664	Aligned= 1834	Unaligned= 1
GL456370.1 length=	26764	Aligned= 11724	Unaligned= 139
GL456381.1 length=	25871	Aligned= 7715	Unaligned= 128
GL456387.1 length=	24685	Aligned= 10178	Unaligned= 97
GL456390.1 length=	24668	Aligned= 13875	Unaligned= 80
GL456394.1 length=	24323	Aligned= 4445	Unaligned= 76
GL456392.1 length=	23629	Aligned= 16452	Unaligned= 46
GL456382.1 length=	23158	Aligned= 886	Unaligned= 0
GL456359.1 length=	22974	Aligned= 1392	Unaligned= 0
GL456396.1 length=	21240	Aligned= 11306	Unaligned= 52
GL456368.1 length=	20208	Aligned= 755	Unaligned= 0
JH584292.1 length=	14945	Aligned= 945	Unaligned= 0
JH584295.1 length=	1976	Aligned= 223	Unaligned= 21
NoCoordinateCount= 127984
