1 length=	195471971	Aligned= 14957063	Unaligned= 11005
10 length=	130694993	Aligned= 9967250	Unaligned= 6477
11 length=	122082543	Aligned= 9709271	Unaligned= 7924
12 length=	120129022	Aligned= 9707783	Unaligned= 7556
13 length=	120421639	Aligned= 9243623	Unaligned= 7186
14 length=	124902244	Aligned= 9581675	Unaligned= 6082
15 length=	104043685	Aligned= 7846261	Unaligned= 4787
16 length=	98207768	Aligned= 7303893	Unaligned= 7082
17 length=	94987271	Aligned= 7358591	Unaligned= 8662
18 length=	90702639	Aligned= 6812327	Unaligned= 5966
19 length=	61431566	Aligned= 4604356	Unaligned= 3395
2 length=	182113224	Aligned= 20783379	Unaligned= 11879
3 length=	160039680	Aligned= 11834093	Unaligned= 8185
4 length=	156508116	Aligned= 12020248	Unaligned= 9308
5 length=	151834684	Aligned= 11658869	Unaligned= 8807
6 length=	149736546	Aligned= 11507541	Unaligned= 8320
7 length=	145441459	Aligned= 10955341	Unaligned= 7432
8 length=	129401213	Aligned= 9916928	Unaligned= 8202
9 length=	124595110	Aligned= 14947511	Unaligned= 9308
MT length=	16299	Aligned= 60197	Unaligned= 40
X length=	171031299	Aligned= 11826199	Unaligned= 6897
Y length=	91744698	Aligned= 107203	Unaligned= 422
JH584299.1 length=	953012	Aligned= 23572	Unaligned= 14
GL456233.1 length=	336933	Aligned= 21027	Unaligned= 30
JH584301.1 length=	259875	Aligned= 96	Unaligned= 2
GL456211.1 length=	241735	Aligned= 45308	Unaligned= 14
GL456350.1 length=	227966	Aligned= 17377	Unaligned= 9
JH584293.1 length=	207968	Aligned= 15433	Unaligned= 9
GL456221.1 length=	206961	Aligned= 41466	Unaligned= 12
JH584297.1 length=	205776	Aligned= 4334	Unaligned= 1
JH584296.1 length=	199368	Aligned= 1904	Unaligned= 0
GL456354.1 length=	195993	Aligned= 3846	Unaligned= 1
JH584294.1 length=	191905	Aligned= 13509	Unaligned= 10
JH584298.1 length=	184189	Aligned= 5973	Unaligned= 1
JH584300.1 length=	182347	Aligned= 57	Unaligned= 1
GL456219.1 length=	175968	Aligned= 6898	Unaligned= 3
GL456210.1 length=	169725	Aligned= 27129	Unaligned= 12
JH584303.1 length=	158099	Aligned= 166	Unaligned= 0
JH584302.1 length=	155838	Aligned= 25	Unaligned= 1
GL456212.1 length=	153618	Aligned= 40525	Unaligned= 13
JH584304.1 length=	114452	Aligned= 1280318	Unaligned= 884
GL456379.1 length=	72385	Aligned= 4690	Unaligned= 1
GL456216.1 length=	66673	Aligned= 8046	Unaligned= 87
GL456393.1 length=	55711	Aligned= 29228	Unaligned= 462
GL456366.1 length=	47073	Aligned= 3480	Unaligned= 3
GL456367.1 length=	42057	Aligned= 8440	Unaligned= 14
GL456239.1 length=	40056	Aligned= 4660	Unaligned= 66
GL456213.1 length=	39340	Aligned= 1595	Unaligned= 1
GL456383.1 length=	38659	Aligned= 21577	Unaligned= 183
GL456385.1 length=	35240	Aligned= 2418	Unaligned= 3
GL456360.1 length=	31704	Aligned= 2196	Unaligned= 1
GL456378.1 length=	31602	Aligned= 6828	Unaligned= 6
GL456389.1 length=	28772	Aligned= 11660	Unaligned= 107
GL456372.1 length=	28664	Aligned= 2642	Unaligned= 1
GL456370.1 length=	26764	Aligned= 8078	Unaligned= 70
GL456381.1 length=	25871	Aligned= 7939	Unaligned= 105
GL456387.1 length=	24685	Aligned= 10249	Unaligned= 71
GL456390.1 length=	24668	Aligned= 27531	Unaligned= 323
GL456394.1 length=	24323	Aligned= 4797	Unaligned= 49
GL456392.1 length=	23629	Aligned= 23299	Unaligned= 185
GL456382.1 length=	23158	Aligned= 1350	Unaligned= 0
GL456359.1 length=	22974	Aligned= 2021	Unaligned= 0
GL456396.1 length=	21240	Aligned= 22369	Unaligned= 174
GL456368.1 length=	20208	Aligned= 5151	Unaligned= 1
JH584292.1 length=	14945	Aligned= 1997	Unaligned= 2
JH584295.1 length=	1976	Aligned= 170	Unaligned= 19
NoCoordinateCount= 168438
