1 length=	195471971	Aligned= 6401452	Unaligned= 6793
10 length=	130694993	Aligned= 4397267	Unaligned= 4344
11 length=	122082543	Aligned= 4415625	Unaligned= 4174
12 length=	120129022	Aligned= 4270470	Unaligned= 3785
13 length=	120421639	Aligned= 4044329	Unaligned= 3855
14 length=	124902244	Aligned= 4193827	Unaligned= 4864
15 length=	104043685	Aligned= 3427417	Unaligned= 2767
16 length=	98207768	Aligned= 3108076	Unaligned= 4320
17 length=	94987271	Aligned= 3374568	Unaligned= 5277
18 length=	90702639	Aligned= 2932179	Unaligned= 3088
19 length=	61431566	Aligned= 2034518	Unaligned= 1995
2 length=	182113224	Aligned= 11428994	Unaligned= 7665
3 length=	160039680	Aligned= 5001427	Unaligned= 4841
4 length=	156508116	Aligned= 5287188	Unaligned= 4984
5 length=	151834684	Aligned= 5212455	Unaligned= 5467
6 length=	149736546	Aligned= 5020967	Unaligned= 4639
7 length=	145441459	Aligned= 5094754	Unaligned= 4603
8 length=	129401213	Aligned= 4445668	Unaligned= 3920
9 length=	124595110	Aligned= 8344812	Unaligned= 5448
MT length=	16299	Aligned= 15145	Unaligned= 18
X length=	171031299	Aligned= 5170678	Unaligned= 4027
Y length=	91744698	Aligned= 89527	Unaligned= 321
JH584299.1 length=	953012	Aligned= 12664	Unaligned= 10
GL456233.1 length=	336933	Aligned= 9969	Unaligned= 16
JH584301.1 length=	259875	Aligned= 73	Unaligned= 2
GL456211.1 length=	241735	Aligned= 12788	Unaligned= 9
GL456350.1 length=	227966	Aligned= 2645	Unaligned= 4
JH584293.1 length=	207968	Aligned= 2588	Unaligned= 2
GL456221.1 length=	206961	Aligned= 11389	Unaligned= 6
JH584297.1 length=	205776	Aligned= 2629	Unaligned= 1
JH584296.1 length=	199368	Aligned= 1730	Unaligned= 1
GL456354.1 length=	195993	Aligned= 2399	Unaligned= 1
JH584294.1 length=	191905	Aligned= 3394	Unaligned= 1
JH584298.1 length=	184189	Aligned= 2959	Unaligned= 0
JH584300.1 length=	182347	Aligned= 114	Unaligned= 3
GL456219.1 length=	175968	Aligned= 3014	Unaligned= 4
GL456210.1 length=	169725	Aligned= 8325	Unaligned= 2
JH584303.1 length=	158099	Aligned= 147	Unaligned= 0
JH584302.1 length=	155838	Aligned= 28	Unaligned= 1
GL456212.1 length=	153618	Aligned= 11030	Unaligned= 9
JH584304.1 length=	114452	Aligned= 945241	Unaligned= 769
GL456379.1 length=	72385	Aligned= 1994	Unaligned= 0
GL456216.1 length=	66673	Aligned= 6225	Unaligned= 48
GL456393.1 length=	55711	Aligned= 22004	Unaligned= 397
GL456366.1 length=	47073	Aligned= 1451	Unaligned= 1
GL456367.1 length=	42057	Aligned= 6494	Unaligned= 26
GL456239.1 length=	40056	Aligned= 8269	Unaligned= 79
GL456213.1 length=	39340	Aligned= 827	Unaligned= 2
GL456383.1 length=	38659	Aligned= 18918	Unaligned= 91
GL456385.1 length=	35240	Aligned= 1125	Unaligned= 2
GL456360.1 length=	31704	Aligned= 971	Unaligned= 2
GL456378.1 length=	31602	Aligned= 3079	Unaligned= 1
GL456389.1 length=	28772	Aligned= 11129	Unaligned= 52
GL456372.1 length=	28664	Aligned= 1476	Unaligned= 0
GL456370.1 length=	26764	Aligned= 8682	Unaligned= 44
GL456381.1 length=	25871	Aligned= 4117	Unaligned= 84
GL456387.1 length=	24685	Aligned= 5131	Unaligned= 39
GL456390.1 length=	24668	Aligned= 22509	Unaligned= 141
GL456394.1 length=	24323	Aligned= 2685	Unaligned= 34
GL456392.1 length=	23629	Aligned= 21636	Unaligned= 97
GL456382.1 length=	23158	Aligned= 538	Unaligned= 1
GL456359.1 length=	22974	Aligned= 925	Unaligned= 1
GL456396.1 length=	21240	Aligned= 17681	Unaligned= 83
GL456368.1 length=	20208	Aligned= 1707	Unaligned= 0
JH584292.1 length=	14945	Aligned= 488	Unaligned= 1
JH584295.1 length=	1976	Aligned= 127	Unaligned= 13
NoCoordinateCount= 83314
