1 length=	195471971	Aligned= 11022962	Unaligned= 8885
10 length=	130694993	Aligned= 7412362	Unaligned= 5082
11 length=	122082543	Aligned= 7281146	Unaligned= 5885
12 length=	120129022	Aligned= 7371818	Unaligned= 5191
13 length=	120421639	Aligned= 6851876	Unaligned= 5816
14 length=	124902244	Aligned= 7230483	Unaligned= 5296
15 length=	104043685	Aligned= 5792307	Unaligned= 3665
16 length=	98207768	Aligned= 5347985	Unaligned= 5626
17 length=	94987271	Aligned= 5592387	Unaligned= 7305
18 length=	90702639	Aligned= 5012060	Unaligned= 4468
19 length=	61431566	Aligned= 3422805	Unaligned= 2591
2 length=	182113224	Aligned= 19197428	Unaligned= 10375
3 length=	160039680	Aligned= 8694704	Unaligned= 6428
4 length=	156508116	Aligned= 8869836	Unaligned= 6893
5 length=	151834684	Aligned= 8745173	Unaligned= 6636
6 length=	149736546	Aligned= 8649474	Unaligned= 5969
7 length=	145441459	Aligned= 8366417	Unaligned= 5756
8 length=	129401213	Aligned= 7490393	Unaligned= 5622
9 length=	124595110	Aligned= 14181029	Unaligned= 7299
MT length=	16299	Aligned= 15155	Unaligned= 6
X length=	171031299	Aligned= 8814869	Unaligned= 5397
Y length=	91744698	Aligned= 122922	Unaligned= 474
JH584299.1 length=	953012	Aligned= 25914	Unaligned= 13
GL456233.1 length=	336933	Aligned= 16621	Unaligned= 23
JH584301.1 length=	259875	Aligned= 98	Unaligned= 1
GL456211.1 length=	241735	Aligned= 33710	Unaligned= 15
GL456350.1 length=	227966	Aligned= 10758	Unaligned= 8
JH584293.1 length=	207968	Aligned= 9077	Unaligned= 4
GL456221.1 length=	206961	Aligned= 31058	Unaligned= 14
JH584297.1 length=	205776	Aligned= 5497	Unaligned= 4
JH584296.1 length=	199368	Aligned= 4245	Unaligned= 3
GL456354.1 length=	195993	Aligned= 4589	Unaligned= 1
JH584294.1 length=	191905	Aligned= 8474	Unaligned= 4
JH584298.1 length=	184189	Aligned= 4914	Unaligned= 2
JH584300.1 length=	182347	Aligned= 86	Unaligned= 3
GL456219.1 length=	175968	Aligned= 5027	Unaligned= 2
GL456210.1 length=	169725	Aligned= 21702	Unaligned= 7
JH584303.1 length=	158099	Aligned= 113	Unaligned= 0
JH584302.1 length=	155838	Aligned= 34	Unaligned= 0
GL456212.1 length=	153618	Aligned= 29739	Unaligned= 3
JH584304.1 length=	114452	Aligned= 1535183	Unaligned= 929
GL456379.1 length=	72385	Aligned= 3673	Unaligned= 6
GL456216.1 length=	66673	Aligned= 8470	Unaligned= 82
GL456393.1 length=	55711	Aligned= 30584	Unaligned= 532
GL456366.1 length=	47073	Aligned= 2470	Unaligned= 0
GL456367.1 length=	42057	Aligned= 6586	Unaligned= 13
GL456239.1 length=	40056	Aligned= 11843	Unaligned= 127
GL456213.1 length=	39340	Aligned= 1232	Unaligned= 1
GL456383.1 length=	38659	Aligned= 22156	Unaligned= 121
GL456385.1 length=	35240	Aligned= 1904	Unaligned= 1
GL456360.1 length=	31704	Aligned= 1623	Unaligned= 6
GL456378.1 length=	31602	Aligned= 3897	Unaligned= 8
GL456389.1 length=	28772	Aligned= 12963	Unaligned= 78
GL456372.1 length=	28664	Aligned= 1920	Unaligned= 2
GL456370.1 length=	26764	Aligned= 9138	Unaligned= 78
GL456381.1 length=	25871	Aligned= 6797	Unaligned= 136
GL456387.1 length=	24685	Aligned= 8601	Unaligned= 100
GL456390.1 length=	24668	Aligned= 26171	Unaligned= 191
GL456394.1 length=	24323	Aligned= 4270	Unaligned= 74
GL456392.1 length=	23629	Aligned= 25895	Unaligned= 104
GL456382.1 length=	23158	Aligned= 1054	Unaligned= 0
GL456359.1 length=	22974	Aligned= 2072	Unaligned= 4
GL456396.1 length=	21240	Aligned= 21235	Unaligned= 114
GL456368.1 length=	20208	Aligned= 1699	Unaligned= 0
JH584292.1 length=	14945	Aligned= 977	Unaligned= 1
JH584295.1 length=	1976	Aligned= 115	Unaligned= 14
NoCoordinateCount= 132466
