1 length=	195471971	Aligned= 11931356	Unaligned= 9592
10 length=	130694993	Aligned= 8240147	Unaligned= 5120
11 length=	122082543	Aligned= 9020766	Unaligned= 7355
12 length=	120129022	Aligned= 8066408	Unaligned= 5092
13 length=	120421639	Aligned= 7575989	Unaligned= 7016
14 length=	124902244	Aligned= 7613833	Unaligned= 4719
15 length=	104043685	Aligned= 6594287	Unaligned= 3795
16 length=	98207768	Aligned= 5701265	Unaligned= 7498
17 length=	94987271	Aligned= 6741933	Unaligned= 10224
18 length=	90702639	Aligned= 5482674	Unaligned= 5362
19 length=	61431566	Aligned= 4016018	Unaligned= 3024
2 length=	182113224	Aligned= 21096754	Unaligned= 10385
3 length=	160039680	Aligned= 9151296	Unaligned= 6517
4 length=	156508116	Aligned= 10359179	Unaligned= 7314
5 length=	151834684	Aligned= 10316160	Unaligned= 7323
6 length=	149736546	Aligned= 9330034	Unaligned= 6559
7 length=	145441459	Aligned= 9798174	Unaligned= 6149
8 length=	129401213	Aligned= 8511465	Unaligned= 5846
9 length=	124595110	Aligned= 15423678	Unaligned= 7521
MT length=	16299	Aligned= 5688	Unaligned= 2
X length=	171031299	Aligned= 8685078	Unaligned= 5021
Y length=	91744698	Aligned= 157102	Unaligned= 610
JH584299.1 length=	953012	Aligned= 39359	Unaligned= 19
GL456233.1 length=	336933	Aligned= 16484	Unaligned= 30
JH584301.1 length=	259875	Aligned= 103	Unaligned= 1
GL456211.1 length=	241735	Aligned= 38950	Unaligned= 8
GL456350.1 length=	227966	Aligned= 10743	Unaligned= 6
JH584293.1 length=	207968	Aligned= 10145	Unaligned= 5
GL456221.1 length=	206961	Aligned= 35054	Unaligned= 18
JH584297.1 length=	205776	Aligned= 8334	Unaligned= 3
JH584296.1 length=	199368	Aligned= 7510	Unaligned= 2
GL456354.1 length=	195993	Aligned= 8134	Unaligned= 2
JH584294.1 length=	191905	Aligned= 9834	Unaligned= 1
JH584298.1 length=	184189	Aligned= 7490	Unaligned= 1
JH584300.1 length=	182347	Aligned= 88	Unaligned= 3
GL456219.1 length=	175968	Aligned= 5156	Unaligned= 2
GL456210.1 length=	169725	Aligned= 24508	Unaligned= 9
JH584303.1 length=	158099	Aligned= 241	Unaligned= 1
JH584302.1 length=	155838	Aligned= 28	Unaligned= 1
GL456212.1 length=	153618	Aligned= 32378	Unaligned= 7
JH584304.1 length=	114452	Aligned= 1589436	Unaligned= 809
GL456379.1 length=	72385	Aligned= 3993	Unaligned= 3
GL456216.1 length=	66673	Aligned= 8796	Unaligned= 74
GL456393.1 length=	55711	Aligned= 22352	Unaligned= 399
GL456366.1 length=	47073	Aligned= 2789	Unaligned= 2
GL456367.1 length=	42057	Aligned= 5429	Unaligned= 11
GL456239.1 length=	40056	Aligned= 10940	Unaligned= 90
GL456213.1 length=	39340	Aligned= 1897	Unaligned= 0
GL456383.1 length=	38659	Aligned= 16327	Unaligned= 90
GL456385.1 length=	35240	Aligned= 2322	Unaligned= 0
GL456360.1 length=	31704	Aligned= 2038	Unaligned= 2
GL456378.1 length=	31602	Aligned= 5722	Unaligned= 6
GL456389.1 length=	28772	Aligned= 10672	Unaligned= 60
GL456372.1 length=	28664	Aligned= 1986	Unaligned= 1
GL456370.1 length=	26764	Aligned= 7252	Unaligned= 96
GL456381.1 length=	25871	Aligned= 4446	Unaligned= 91
GL456387.1 length=	24685	Aligned= 6628	Unaligned= 77
GL456390.1 length=	24668	Aligned= 19505	Unaligned= 145
GL456394.1 length=	24323	Aligned= 3834	Unaligned= 44
GL456392.1 length=	23629	Aligned= 20973	Unaligned= 82
GL456382.1 length=	23158	Aligned= 1357	Unaligned= 1
GL456359.1 length=	22974	Aligned= 2885	Unaligned= 0
GL456396.1 length=	21240	Aligned= 15357	Unaligned= 63
GL456368.1 length=	20208	Aligned= 1537	Unaligned= 1
JH584292.1 length=	14945	Aligned= 1468	Unaligned= 0
JH584295.1 length=	1976	Aligned= 226	Unaligned= 29
NoCoordinateCount= 152250
