1 length=	195471971	Aligned= 14505525	Unaligned= 10734
10 length=	130694993	Aligned= 9853473	Unaligned= 6729
11 length=	122082543	Aligned= 10400731	Unaligned= 8174
12 length=	120129022	Aligned= 9915259	Unaligned= 6365
13 length=	120421639	Aligned= 9198254	Unaligned= 7507
14 length=	124902244	Aligned= 9147516	Unaligned= 6582
15 length=	104043685	Aligned= 7856006	Unaligned= 4868
16 length=	98207768	Aligned= 7054124	Unaligned= 7378
17 length=	94987271	Aligned= 7869790	Unaligned= 9326
18 length=	90702639	Aligned= 6663870	Unaligned= 5574
19 length=	61431566	Aligned= 4769765	Unaligned= 3562
2 length=	182113224	Aligned= 22827568	Unaligned= 13177
3 length=	160039680	Aligned= 11182165	Unaligned= 8317
4 length=	156508116	Aligned= 12214375	Unaligned= 9956
5 length=	151834684	Aligned= 12185179	Unaligned= 8948
6 length=	149736546	Aligned= 11261404	Unaligned= 8461
7 length=	145441459	Aligned= 11403138	Unaligned= 7727
8 length=	129401213	Aligned= 10073958	Unaligned= 7400
9 length=	124595110	Aligned= 16872616	Unaligned= 9733
MT length=	16299	Aligned= 10673	Unaligned= 14
X length=	171031299	Aligned= 10560020	Unaligned= 6674
Y length=	91744698	Aligned= 172411	Unaligned= 546
JH584299.1 length=	953012	Aligned= 30185	Unaligned= 7
GL456233.1 length=	336933	Aligned= 19055	Unaligned= 35
JH584301.1 length=	259875	Aligned= 123	Unaligned= 0
GL456211.1 length=	241735	Aligned= 46676	Unaligned= 22
GL456350.1 length=	227966	Aligned= 16581	Unaligned= 5
JH584293.1 length=	207968	Aligned= 14771	Unaligned= 4
GL456221.1 length=	206961	Aligned= 42178	Unaligned= 20
JH584297.1 length=	205776	Aligned= 6696	Unaligned= 2
JH584296.1 length=	199368	Aligned= 5124	Unaligned= 3
GL456354.1 length=	195993	Aligned= 5676	Unaligned= 4
JH584294.1 length=	191905	Aligned= 12254	Unaligned= 5
JH584298.1 length=	184189	Aligned= 6324	Unaligned= 1
JH584300.1 length=	182347	Aligned= 65	Unaligned= 1
GL456219.1 length=	175968	Aligned= 6313	Unaligned= 4
GL456210.1 length=	169725	Aligned= 26970	Unaligned= 9
JH584303.1 length=	158099	Aligned= 186	Unaligned= 0
JH584302.1 length=	155838	Aligned= 29	Unaligned= 0
GL456212.1 length=	153618	Aligned= 41301	Unaligned= 12
JH584304.1 length=	114452	Aligned= 1659704	Unaligned= 1064
GL456379.1 length=	72385	Aligned= 4539	Unaligned= 2
GL456216.1 length=	66673	Aligned= 8924	Unaligned= 111
GL456393.1 length=	55711	Aligned= 31251	Unaligned= 660
GL456366.1 length=	47073	Aligned= 3395	Unaligned= 3
GL456367.1 length=	42057	Aligned= 6208	Unaligned= 14
GL456239.1 length=	40056	Aligned= 11430	Unaligned= 125
GL456213.1 length=	39340	Aligned= 1788	Unaligned= 1
GL456383.1 length=	38659	Aligned= 15043	Unaligned= 65
GL456385.1 length=	35240	Aligned= 2156	Unaligned= 1
GL456360.1 length=	31704	Aligned= 2187	Unaligned= 3
GL456378.1 length=	31602	Aligned= 7808	Unaligned= 2
GL456389.1 length=	28772	Aligned= 10299	Unaligned= 57
GL456372.1 length=	28664	Aligned= 2749	Unaligned= 0
GL456370.1 length=	26764	Aligned= 10637	Unaligned= 127
GL456381.1 length=	25871	Aligned= 10265	Unaligned= 165
GL456387.1 length=	24685	Aligned= 12798	Unaligned= 112
GL456390.1 length=	24668	Aligned= 17278	Unaligned= 94
GL456394.1 length=	24323	Aligned= 6143	Unaligned= 96
GL456392.1 length=	23629	Aligned= 21044	Unaligned= 89
GL456382.1 length=	23158	Aligned= 1305	Unaligned= 0
GL456359.1 length=	22974	Aligned= 354	Unaligned= 0
GL456396.1 length=	21240	Aligned= 14728	Unaligned= 62
GL456368.1 length=	20208	Aligned= 4191	Unaligned= 1
JH584292.1 length=	14945	Aligned= 1170	Unaligned= 2
JH584295.1 length=	1976	Aligned= 258	Unaligned= 26
NoCoordinateCount= 166368
