1 length=	195471971	Aligned= 275801	Unaligned= 212
10 length=	130694993	Aligned= 189166	Unaligned= 129
11 length=	122082543	Aligned= 210371	Unaligned= 178
12 length=	120129022	Aligned= 189980	Unaligned= 121
13 length=	120421639	Aligned= 172165	Unaligned= 163
14 length=	124902244	Aligned= 175479	Unaligned= 138
15 length=	104043685	Aligned= 153381	Unaligned= 117
16 length=	98207768	Aligned= 131489	Unaligned= 167
17 length=	94987271	Aligned= 156573	Unaligned= 271
18 length=	90702639	Aligned= 125413	Unaligned= 126
19 length=	61431566	Aligned= 92280	Unaligned= 81
2 length=	182113224	Aligned= 493879	Unaligned= 259
3 length=	160039680	Aligned= 210354	Unaligned= 174
4 length=	156508116	Aligned= 241991	Unaligned= 213
5 length=	151834684	Aligned= 240604	Unaligned= 209
6 length=	149736546	Aligned= 217967	Unaligned= 170
7 length=	145441459	Aligned= 227647	Unaligned= 150
8 length=	129401213	Aligned= 198273	Unaligned= 180
9 length=	124595110	Aligned= 373708	Unaligned= 236
MT length=	16299	Aligned= 385	Unaligned= 0
X length=	171031299	Aligned= 204413	Unaligned= 135
Y length=	91744698	Aligned= 3703	Unaligned= 18
JH584299.1 length=	953012	Aligned= 551	Unaligned= 0
GL456233.1 length=	336933	Aligned= 393	Unaligned= 0
JH584301.1 length=	259875	Aligned= 5	Unaligned= 1
GL456211.1 length=	241735	Aligned= 899	Unaligned= 2
GL456350.1 length=	227966	Aligned= 382	Unaligned= 0
JH584293.1 length=	207968	Aligned= 324	Unaligned= 0
GL456221.1 length=	206961	Aligned= 867	Unaligned= 0
JH584297.1 length=	205776	Aligned= 112	Unaligned= 0
JH584296.1 length=	199368	Aligned= 120	Unaligned= 0
GL456354.1 length=	195993	Aligned= 122	Unaligned= 0
JH584294.1 length=	191905	Aligned= 239	Unaligned= 0
JH584298.1 length=	184189	Aligned= 102	Unaligned= 0
JH584300.1 length=	182347	Aligned= 2	Unaligned= 0
GL456219.1 length=	175968	Aligned= 132	Unaligned= 0
GL456210.1 length=	169725	Aligned= 621	Unaligned= 1
JH584303.1 length=	158099	Aligned= 4	Unaligned= 0
JH584302.1 length=	155838	Aligned= 3	Unaligned= 0
GL456212.1 length=	153618	Aligned= 889	Unaligned= 0
JH584304.1 length=	114452	Aligned= 41346	Unaligned= 26
GL456379.1 length=	72385	Aligned= 95	Unaligned= 1
GL456216.1 length=	66673	Aligned= 224	Unaligned= 1
GL456393.1 length=	55711	Aligned= 632	Unaligned= 9
GL456366.1 length=	47073	Aligned= 63	Unaligned= 0
GL456367.1 length=	42057	Aligned= 133	Unaligned= 0
GL456239.1 length=	40056	Aligned= 232	Unaligned= 2
GL456213.1 length=	39340	Aligned= 35	Unaligned= 0
GL456383.1 length=	38659	Aligned= 397	Unaligned= 1
GL456385.1 length=	35240	Aligned= 34	Unaligned= 0
GL456360.1 length=	31704	Aligned= 37	Unaligned= 0
GL456378.1 length=	31602	Aligned= 161	Unaligned= 0
GL456389.1 length=	28772	Aligned= 252	Unaligned= 3
GL456372.1 length=	28664	Aligned= 72	Unaligned= 0
GL456370.1 length=	26764	Aligned= 229	Unaligned= 4
GL456381.1 length=	25871	Aligned= 173	Unaligned= 7
GL456387.1 length=	24685	Aligned= 256	Unaligned= 2
GL456390.1 length=	24668	Aligned= 482	Unaligned= 3
GL456394.1 length=	24323	Aligned= 122	Unaligned= 1
GL456392.1 length=	23629	Aligned= 523	Unaligned= 3
GL456382.1 length=	23158	Aligned= 14	Unaligned= 0
GL456359.1 length=	22974	Aligned= 6	Unaligned= 0
GL456396.1 length=	21240	Aligned= 374	Unaligned= 3
GL456368.1 length=	20208	Aligned= 54	Unaligned= 0
JH584292.1 length=	14945	Aligned= 21	Unaligned= 0
JH584295.1 length=	1976	Aligned= 2	Unaligned= 0
NoCoordinateCount= 3306
